business_id,user_id,text,date,sentiment
6vWKezveJpsWgjl5Cd3l-g,iXutDLR3HYhW75rAWQsW_w,it wa super good staff is amazing,2021-12-02,Positive
TcNZXteosegb1RO4O5hREw,9-_mFn58Y-gNR5vklWZmzw,nice location,2021-12-02,Positive
9xdXS7jtWjCVzL4_oPGv9A,9-_mFn58Y-gNR5vklWZmzw,great place,2021-12-02,Positive
TcNZXteosegb1RO4O5hREw,X0s1TTQRc5aInMJWqw64eQ,fresh catfish po boy is really delicious seasoned just right,2021-12-01,Positive
fCDMLD21ypv1XZ_EyafCkQ,lBhNHNuPjA3Nk94q7lVSrw,best pressed juice in the city said me on a yelp review,2021-12-01,Positive
Cmw00BFD1l-_DJHPuKi2Rw,ukqwvn2e_RffCu-EElhGvw,my cousin wanted to add that the miso soup wa excellent,2021-12-01,Positive
8ASzjS3ITg5bQSyObsCx5w,A-u6JVoKBih1MJiyObN9YA,yes,2021-12-01,Positive
u8wxP8s-jr0KCZTfGMl1UQ,r1XdvZMSjLB-SAwWNemvPA,super nice clean efficient,2021-11-30,Positive
oBNrLz4EDhiscSlbOl8uAw,Kh8a27wpTlC31eWKD0wfPA,cant go wrong with the benedict,2021-11-30,Positive
aDgughL1vDootnXe5kUWGQ,-E3euQi8-Rg0eFbUBDZ7hg,it wa good it close to japanese ramen,2021-11-30,Positive
8pqdJjefYq-a9IBSJJmKwA,a-UJ7WrrYDR1kGX5UcSAsQ,great food and beer i will be going again when i am in philly,2021-11-29,Positive
4SRl5od0lY33oK1GMbA23A,5gWUnHtM5g-6X_P9wBE3vQ,great food and atmosphere parking in front and back worth the wait,2021-11-29,Positive
_ab50qdWOk0DdB6XOrBitw,9kknmn3fO8kHqK7gAdXM1g,wonderful service and food a expected,2021-11-29,Positive
_ab50qdWOk0DdB6XOrBitw,hleCs5AyatQSMXUdUf9aig,love the food and service must try the charbroiled oyster and their gumbo,2021-11-29,Positive
X8hwEPRoRcLjbKVlVt1b1g,et-TPgof16W17s4_rthHIg,if you dont mind layering up go when it cold out le people to crowd around and you can get hot chocolate pop into the butterfly exhibit to warm up,2021-11-29,Positive
L5LLN0RafiV1Z9cddzvuCw,4Zd9XtJohJoNSITYqag6Vg,great food wonderful atmosphere right time of year and outside dining is great,2021-11-28,Positive
Bg7D8LrsW9XbYlEhT9yekw,EmsRffczRhlvh6_0QnZv0g,wonderful way to spend the day clean friendly,2021-11-28,Positive
wMyHVb54Ne9SNasa4kjOCg,nWL4FujIafJ-twxtR-E-5Q,great spot good fun great service great bar to set and visit with friend,2021-11-28,Positive
GXFMD0Z4jEVZBCsbPf4CTQ,KLexv3CnR-aQ9CvAC-OCMw,the original nashville hot chicken the best in the country,2021-11-28,Positive
b36EeutJRvowZMr9TpQm0w,S1vuYICmkMgBLFWLFbY1pg,there no signage due to building restriction but if you go through the center opening of the building youll find it,2021-11-28,Positive
1uXpXzweYM-zOm_Ftmf6uQ,vqTFrIITszrnk22MBvQtRw,had a great meal and conversation with the owner delicious meal,2021-11-28,Positive
tARR9jhv5gi9TjsfSVmjmw,Ht41iRKLZuEGyfPHSJoPPg,their crepe are incredibly delicious love them so much,2021-11-28,Positive
wm5mQ4cSpvko9WlCq07RFw,GRgOgC2Ger83LV5OOsqNNA,great food awesome service simply said only thing left to say is try it,2021-11-27,Positive
1bzQnwSL3EsGqADWiPDF6A,qPfhJ-anm644PWKGz_y5tw,tried three time just not a good a everyone said it would be,2021-11-27,Negative
FaY_9x8ZtsuHe5wS2iJM1Q,vpU2F-JC2idR4RZUXgPWQQ,awesome service,2021-11-27,Positive
LM54ufrINJWoTN5imV8Etw,RIwrW3CMWfBBD1bRlSZHKg,closed today,2021-11-27,Positive
_ab50qdWOk0DdB6XOrBitw,m-PO_ngs68QI7p-F49as3A,yep if ya love oyster this is the go to,2021-11-27,Positive
1b5mnK8bMnnju_cvU65GqQ,_YIRjLbZteAr8oe88Zp3Vg,fabulous food and great service,2021-11-27,Positive
EnZGNF1dcJDtvTfmGi7eRw,wCc1Bz_F33048-xdqGSwsA,i can usually find what im looking for go on the week night,2021-11-27,Positive
a3N9erjaLER_cH9rhsADEA,vTprcHGBn9asRfI349M1Fg,social hour is the best,2021-11-26,Positive
6mrC_xP_Hb9TMaQLHsKW1w,HE0XJIN0_1tGKyQNxyDBVQ,clean quick and consistent high quality fresh ingredient every time,2021-11-26,Positive
qma1sGQv7ArUtzuUTQElRg,paS8GplcUKqMFGHkXfr-lQ,awesome pizza,2021-11-26,Positive
ZIpPvfIGlrxhsAz1ID0tYg,NynlYASDDQaROkcV1RNzWA,my favorite in stl,2021-11-26,Positive
X8hwEPRoRcLjbKVlVt1b1g,TpXRf4aIvS3RnKIeNyEDbw,best free attraction in the country fun for all age,2021-11-26,Positive
Z81IX5aTaIEGa8QeWhJ-eA,0Kjl0qwzr_Pic7ceDQHalA,good stuff,2021-11-25,Positive
6a4gLLFSgr-Q6CZXDLzBGQ,dx-EDp8CXCim96o5A98Y-A,excellent food and friendly staff,2021-11-25,Positive
gpSv4OvISIeyBAqcNN5bqw,DaKAv5Ytms0Sz8wwIN7gtA,hot fresh and yummy lot of variety also,2021-11-24,Positive
oBNrLz4EDhiscSlbOl8uAw,fGSwRTI8z0Ifr6IaszheaA,food wa delicious staff wa very nice overall great experience,2021-11-24,Positive
8x7oJzbcOndkG7Mlo96eXA,Ja-C26Hb3mavS9-NozC8ZQ,the best fillet ever,2021-11-24,Positive
gTC8IQ_i8zXytWSly3Ttvg,ykwWZDUBEz80YTOOZi-_VA,great,2021-11-23,Positive
_ab50qdWOk0DdB6XOrBitw,GKx6-F__Mtm80bFKZQjACg,really awesome the food is delicious and the music is timeless,2021-11-23,Positive
fCDMLD21ypv1XZ_EyafCkQ,uJEdXiDpO9WpJyB_gh4KTw,great atmosphere and food,2021-11-23,Positive
6ujYoGpCBh8A-PJyzZvzNg,aE6BljmrAOACHE9Lp8nn2g,delish and the people working were very nice,2021-11-23,Positive
23qa5SsahSsVhqAVmX6aow,_Sx498tJYbPYKbVYHOS4-g,yummy food great atmosphere employee are great,2021-11-22,Positive
Xm3fazqrD-Fi4tVPlc4i6Q,28WeIyuTwciKWj90nBTHuw,the smoked tuna is,2021-11-22,Positive
GXFMD0Z4jEVZBCsbPf4CTQ,HPeoQFLAXuEeneC_r-6jdQ,always great service and food would recommend to everyone i know,2021-11-22,Positive
KelJcIYD7uOzQ2lIrVZpUA,6SoUQtbIltsun0IIGqWTqA,nice atmosphere great service food is decent limited food choice wa disappointing,2021-11-22,Positive
DorCmYVDR5wcCVvbCAvzEg,XWikpLCv_BKa1Rvx4ube1g,easy place to eat with family and friend,2021-11-22,Positive
jGgUfiMg0_a6ehbz_ucDkQ,EXNnaCVJCM7c23tQwwnlqQ,very very good great people good ambience,2021-11-21,Positive
jbJTF1zVmZsk4hea8hoeVA,swuyvpqgNVc3vPN256wFAg,really good food nice atmosphere friendly staff,2021-11-21,Positive
Myn542cPQ19wgoFWGKM-Lg,my6yDONVW1w00OqLsT7gNw,great market great selection they never disappoint,2021-11-21,Positive
_3NZVCWeyFZ1_vWqi2avjw,87IpUhgyLjW-RNEVOjE-LQ,if they had better service maybe it would be ok,2021-11-21,Positive
V3Gh4rItcAgvsAHnXPBxWg,-ymNNC4TokIeqUNE8ldnFA,love the crispy tofu,2021-11-21,Positive
jbJTF1zVmZsk4hea8hoeVA,_cE0WGiNYBtL7oPKiTbTPg,overpriced average food,2021-11-20,Positive
jEAqMCGw3ocephZJFsl-qw,x63jlyAeiQS5NBrUqYkmTQ,always delicious and always unique best burger place in town,2021-11-20,Positive
9PZxjhTIU7OgPIzuGi89Ew,u0SBTzM--eLamvMBnvy4cg,great food great location highly recommend expect a long wait but it worth it,2021-11-20,Positive
fCDMLD21ypv1XZ_EyafCkQ,FWRXqfKi6r8RpoIrCvoRaA,best cuban sandwich in the area casual and fast service,2021-11-19,Positive
mcr1lAEdvGLMJhuPwI3I2A,veopgXcM8G-mCa2uL9EdRg,super cheap and always good this is a must for an asian food lover,2021-11-19,Positive
8yGZhBwFFLtOVLY9Do8ohQ,370Zxmz1OCNl9cxvEp8qKQ,went for brunch and everything wa delicious,2021-11-19,Positive
wMyHVb54Ne9SNasa4kjOCg,dvCW3-tSEE0n7CMmJZJZvQ,came here with a big group and our waitress wa fantastic also enjoyed the food,2021-11-19,Positive
8HP8_kW6xroh5jCkh4uigA,oa44OBQUMvfxiIikFieoZg,very nice and i always go for the peking duck great fried rice and nice atmosphere,2021-11-19,Positive
gTC8IQ_i8zXytWSly3Ttvg,J2kAxfgwC4rP1Lmb89yb3Q,this is a must,2021-11-19,Positive
jS3affmkXWrBnidXA-DIfQ,fExL6u06xTSg13k945IPAQ,what an experience having one big shared plate very cool place check it out,2021-11-19,Positive
SJIQFKTW6uUsOo29w9IHxw,58aMzdifLjy8TVSDOXsF7A,great place to eat with great customer service i go here at least once a week,2021-11-19,Positive
_ab50qdWOk0DdB6XOrBitw,CgxVFIZ604sz9m4K3_6FVg,a go to for oyster,2021-11-19,Positive
9wu8pszrPPUjruNvgQtIEg,70F-yHEJXy3PDwRnHe6jrw,literally the best food in town rival vida but still the best,2021-11-19,Positive
K-GDGw99i_mM-lcyMYon1g,jFii0DLFxivZIKiIWBE0_g,best cheesesteak spot in jersey must visit,2021-11-18,Positive
5zOYg50gWuLkg7vfxjDsEw,864uMSFGP4_muuDV6hJsbQ,this is way better than five guy fresh french fry little pricey but worth it,2021-11-18,Positive
XqSLir6xs3I6ntf-xIQzrQ,42PwJIzfGqqBKLkeyp62uA,just good food and the bartender are very interactive and helpful,2021-11-18,Positive
fCDMLD21ypv1XZ_EyafCkQ,0U88kog4yfFgwdI0uFJigw,the cuban is ridiculous,2021-11-18,Negative
b3tI8ODMieXSflFHLFA92A,A3USPmWMhqAnXvv8WHSN0g,great food good portion so far so good,2021-11-18,Positive
1b5mnK8bMnnju_cvU65GqQ,OHnJGSfU5zpWMVX9_k1g5w,go on a weekday if you can to avoid the line that typically form on weekend,2021-11-17,Positive
LM54ufrINJWoTN5imV8Etw,BmVwbsL8l0imz4slonyMaA,lunchtime line arent bad order are flying out,2021-11-17,Positive
fCDMLD21ypv1XZ_EyafCkQ,Yh7zy5vIcVZ-nPyNsyzYmw,best ruben ever fast service everything we tried wa tasty,2021-11-17,Positive
mrM5DyEz2jjI5DpuPvM_aw,Bkeotb0pYtN4Hcyr4qQZ6Q,a little pricey but quick,2021-11-16,Positive
rCOIoZ3WuA6pkgRltfEN1g,la313oa_CU2wM7qqQgmRnw,did not even seat me no staff rude,2021-11-16,Negative
jcnKA1gG7Tek_UT2zWBI6w,BmVwbsL8l0imz4slonyMaA,i dont know why ppl wait in the drive thru when you can order on the app and pick it up so much easier,2021-11-16,Positive
EQ-TZ2eeD_E0BHuvoaeG5Q,CxT5gtPtMprOzizoxpmgbw,always good love the seasonal menu change service is always good,2021-11-15,Positive
CgiwCrXs3Ggu9eKFPIgjtA,HdvAosQHAHACOWnmpB6UBw,the fresh catch of the day is black grouper,2021-11-14,Positive
Lmstm1D0Ch8QP1b2TB-tVw,gvyWKfLZHGJZoqSW4RKgFA,best ever,2021-11-14,Positive
jEAqMCGw3ocephZJFsl-qw,qHGomeZG599BWnW58KUaow,great burger and lot of variety of topping great fast service and good quality,2021-11-14,Positive
7Vy1FHvdD22nzEB6zfaUFQ,_ahwek8H24WEN2CQP6lffw,everything that i have ordered from them ha been good no compliance,2021-11-14,Positive
Vsbe7-4gt485ri-WQOsP2A,n_bj1AfpKlBb98flZkf2jw,the menu online is a little bit different than the one inside make sure you look at it before you order,2021-11-14,Positive
1bzQnwSL3EsGqADWiPDF6A,PKxZk-4E5p9VbbJBPCFt5w,quesadilla are great nothing else service and chip trash,2021-11-14,Positive
9wu8pszrPPUjruNvgQtIEg,q6nQyue1KuaMAagIQsFglg,lovely little lace food delicious,2021-11-14,Positive
iMqoAux5nfccxIZMHj3dIw,hbXqSqKKi325SKpdOftBbA,delicious food and great variety,2021-11-14,Positive
9w-LZEkP1hf363G-OYvKDg,0ubaiSxDYZ0pDIdrE0D1BQ,never disappoints highly recommend,2021-11-14,Positive
6ewV-e7-39oqYUq3yZuIyw,TNlCULVvQq_t0CCRBCbrOg,limited seating at time but the shrimp gritz,2021-11-14,Positive
1b5mnK8bMnnju_cvU65GqQ,gug1mmIpjKqApgzbhUSD1Q,food wa fantastic and worth the wait get the it worth every bite,2021-11-14,Positive
TMBbCDQG6bENJoQSST0XiA,kJFpNZzVuWdeIQnbFJ3yYg,excellent food although may not be worth going out of your way,2021-11-14,Positive
8pqdJjefYq-a9IBSJJmKwA,kQUWrH6bC8OXC_f79yyDiw,never go wrong here,2021-11-13,Positive
FaY_9x8ZtsuHe5wS2iJM1Q,1zKzVzq5OI809Dxcxhdnsw,these ppl are racist sold me a ice cold sandwich,2021-11-13,Negative
TcNZXteosegb1RO4O5hREw,CszkrHG5MD7hjlxsg2sapw,great seafood they dont miss,2021-11-13,Positive
Bg7D8LrsW9XbYlEhT9yekw,f1Blbd7Tw14ldGi_8qf08A,wonderful museum in a beautiful setting,2021-11-13,Positive
bbL7sLg9gR3_08LZOriyTA,WzBAT3fAtoIv8h2FgiatQw,amazing love this place so much great food amazing staff,2021-11-13,Positive
AFYI0sfZ6WdVELjjEYOIpw,EqXzgvloeoX3qHATl0JsZw,if you planning on staying all day n come in early buy the meal plan it will save you money n you will eat like a mother kingqueen every hour u can eat something fo free this includes full meal to u can literally plant the no ride person in the group near a restaurant n agree with them to get up every hour n go get food no joke i used my last hour to collect rib n chicken to take home i had food for a week from the meal plan it worth it,2021-11-13,Positive
fCDMLD21ypv1XZ_EyafCkQ,Gc5_O4yFZvu3Uiu0Q5z4Uw,my favorite cuban sandwich in the area,2021-11-13,Positive
kRvZUnDK3Rn7a7WvGUZ6QQ,5EUytAFvTV8HGO-grsp02g,great food always fresh hometown place and good for family,2021-11-12,Positive
TcNZXteosegb1RO4O5hREw,3RO2_MuvGmPPiRbsuhGDPw,really good food came out fast despite long line high quality seafood,2021-11-12,Positive
1B6S6XDoX1fWnQI0_K1b1Q,gWeX7qusWhW5T6Ba3wNZMw,amazing,2021-11-12,Positive
fCDMLD21ypv1XZ_EyafCkQ,Rz2l7f2KKkwjSUFixabl2w,everything,2021-11-12,Positive
u7uFQCoHFtBKCtbWUm6yZw,Q-ydrhfqmmOxRb38H6mmEQ,so happy to see you again,2021-11-12,Positive
a3N9erjaLER_cH9rhsADEA,vTprcHGBn9asRfI349M1Fg,social hour to pm daily the best,2021-11-11,Positive
uR7G8I4Cef9D9R340TN24Q,DRwRgIS7AgnnRLWqnE0AhQ,second time visiting and it wa great a the first one best gumbo ever,2021-11-11,Positive
jmG_QxXXfz2cnw9dQCXJLQ,HdvAosQHAHACOWnmpB6UBw,it all good,2021-11-11,Positive
atZ_olNKXOG4rEr6mccN8g,0eOznTsTWOpvjjNge6r-Cg,fave donut in the city,2021-11-10,Positive
X2J_iYaWmqI-7PoYVNbp-g,zUKeZNu4tCG56xjwWH54Vw,get the app,2021-11-09,Positive
9PZxjhTIU7OgPIzuGi89Ew,R2b3svCMU7Y4m8LCKIJ7Zg,great food and drink,2021-11-09,Positive
IJEivHHf5A8LzXXOn0o0Nw,skDO55770sPtqI6fvIVNxw,love the food and staff,2021-11-08,Positive
xwjUyOwIQuFNaBCxhedwLA,1dlfT8hEc3MY73jMxNlbDQ,way too expensive for the quantity you get,2021-11-08,Positive
r8ER_x1HAfJ5RBLkcGtilw,8ne07mqvXOxvsku9DI_-jQ,outstanding chorizo omelet very friendly staff,2021-11-08,Positive
c-iKAO2GBzSKjm7y1Oljcw,P-5vfGs3RpvPAD_Yl0BJYw,bartender wa awesome food wa good too,2021-11-08,Positive
8YDJraW_cg5IPTPisPfB-A,60Z03yifAbsWviirSQuvSw,i cant explain explain i love it too much,2021-11-08,Negative
_HO5ubZyfVKVWytSDZy1tA,5-HsdtO1r_9a3aqfwqy3BQ,great taco comparable to lolis,2021-11-07,Positive
Mfyqn9bYNL7jVsXjXH_ymg,0qTnB0fFqt1YDvhYjBK6Zg,restoran sa a se pi bon restoran nan nan ak,2021-11-07,Positive
8pqdJjefYq-a9IBSJJmKwA,qc5zNopNnay-DHtbageTgQ,very rude staff and their waitlist wa chaotic and stupid,2021-11-07,Negative
6a4gLLFSgr-Q6CZXDLzBGQ,DbrAyzoYDkt8rgVNHZ8ejw,never had a bad meal,2021-11-07,Positive
_C7QiQQc47AOEv4PE3Kong,DbrAyzoYDkt8rgVNHZ8ejw,the service is unmatched,2021-11-07,Positive
tELoGj2QJYYFQ1jo_XXbpA,Cils4ljDxtNIdcCYMUHQ8Q,rudest bartender on broadway,2021-11-07,Negative
1PGF-zUnu2uxHqRWo06k7Q,Bq0K1iRnxg6YxtL8I8zAIQ,outstanding meal and service,2021-11-06,Positive
XrikSy0DQ_fhVCaRRBJI-g,euXiA5s0Otxo2rAJs316cA,valet is available if you dont have cash to tip ask for your valet venmo,2021-11-06,Positive
fCDMLD21ypv1XZ_EyafCkQ,hvoj6lKeQq0OoRzC5S6xdA,nice tasty lunch,2021-11-06,Positive
EQ-TZ2eeD_E0BHuvoaeG5Q,UD7ZLOi6yY8K5Hi4LLh_eQ,overpriced with stupid food,2021-11-06,Negative
vl40Oa75v42jvJsHwpCGKA,sF8v-xA_wAFjTHZZfCQ9Cg,delicious,2021-11-06,Positive
qCNY42GtdQ9SNyB_zSf4jw,6wD1St4_bffvPIyN8OhCzw,forgot half my order,2021-11-05,Positive
VAeEXLbEcI9Emt9KGYq9aA,VMh60oC18Uhd8A2GXtsF2w,yum,2021-11-05,Positive
oBNrLz4EDhiscSlbOl8uAw,RNPBzg0trWipW4kt0OpYiw,brandi w wa an amazing help great food and yummy drink,2021-11-05,Positive
bbL7sLg9gR3_08LZOriyTA,vmE8OxpDdE21wMvj7_O19A,the food and service is consistently great here you cant go wrong with this place,2021-11-05,Positive
YrVz82RplLG3t9u5IRGTgA,iZ5BOC8GMGArFPFeJ42Cjw,they have other location in brooklyn and the,2021-11-05,Positive
5f7-8ijCfpxwDg_q0Jfinw,0xLek5Zgnp4k6nsbI66YZw,no free refill on soda,2021-11-05,Positive
zcPCPkaTp46iJxwMv0LjVw,WVvIkFDJOTFK0rKydHy1HA,always good tey to catch the smoked meat loaf if you can,2021-11-04,Positive
w2c2pV1uh0QS-oIigi-y7g,xpOfxRGlZJaaYUsAGnKZdA,great and authentic peruvian food,2021-11-04,Positive
iRIHK8-EwpeffwvoO4nzIA,5JDZC8CJKkQZFNB3VNSCFA,great spot live music great vibe,2021-11-04,Positive
Jn8bQ86NMVlCG3tY0YVLaw,_ZQ_z-gPFdmvDXefaU9oYQ,great food fresh,2021-11-04,Positive
jbJTF1zVmZsk4hea8hoeVA,yCQnKm2f0_M3R4YYlEkfsA,good service beer food star because the music is very loud,2021-11-03,Positive
8S2hOkzWzpkJLybVOTSCLw,fo8UrE2qGt2OR5x4Y6GMgQ,good salad,2021-11-03,Positive
73ZXjIfdHJs59XOzKHQ45g,U11OA67Qwk7C0IR53NMaeg,outstanding food,2021-11-02,Positive
X8hwEPRoRcLjbKVlVt1b1g,U11OA67Qwk7C0IR53NMaeg,whats better than one of the best zoo in the united free,2021-11-02,Positive
jL251AHFcygyUEfAAF3h2Q,ZqPwRJKT3JOAyH4-Hz0aAA,love the bagel and sandwich consistent delicious comfort food,2021-11-02,Positive
_C7QiQQc47AOEv4PE3Kong,8K9PWSedkFUwNzIuu25CWA,too expensive weird food,2021-11-02,Positive
GST3wg-wej15vHeCvaXE6w,VDqCXYWumRwj691to_nIXg,acme throw the best new year eve party on broadway and one of the best nye party in music city primarily within it rd floor event space the hatchery the spectacular night is celebrated on it other level a well,2021-11-02,Positive
LM54ufrINJWoTN5imV8Etw,cvBKjSR9ccdkFNcvFnlygA,even ha great breakfast sandwich,2021-11-02,Positive
kjIyHGVbVpQYK_UzetPShg,gXG4JJLIaJDZiQlY01ZlCg,best bagel in buck county,2021-11-02,Positive
6ujYoGpCBh8A-PJyzZvzNg,eISRCWkcGUPe3gXoy-S_nw,very nice and clean place good food recommend it,2021-11-01,Positive
oBNrLz4EDhiscSlbOl8uAw,uZ8hgZA8O_Y5oODtU4e6eg,always great food have been there several time great staff,2021-11-01,Positive
oBNrLz4EDhiscSlbOl8uAw,356usknJ-DQhmD0AjciZRA,great food great service definitely put yourself on the waitlist ahead of time,2021-11-01,Positive
HLYdtUB81Pig_uP9LRuq_Q,LYvXJq0oxAoZfC8-ogeM-w,great food and friendly staff best bbq in the area,2021-11-01,Positive
5Fs604P6wfdVNy9jt8kc5Q,Lyaz05UUZ4YBcW6UhVF94Q,love there sandwich they are great,2021-10-31,Positive
YhpUIN4ByTEMdFbWJvIB9A,9O_FMNF_ZM4r2eEKht80qA,quite frankly delicious and delightful will be attending this establishment again,2021-10-31,Positive
vVfy055EfLMdd0yJYHxiMQ,WI_popiz94TU4oksd-T60Q,their matcha mousse is the best in the area the other type are okay too,2021-10-30,Positive
q_PFmdGcKx2H7z2ze8H26w,pOJI0PHQqyFMqp-Awzul_w,delicious delicious delicious,2021-10-30,Positive
9w-LZEkP1hf363G-OYvKDg,9RQoYY2EJwZvfembp4wVPw,food fantastic for the price dont leave out the elote and sweet plantain,2021-10-30,Positive
iMqoAux5nfccxIZMHj3dIw,tNzMZlBXzQTrHQIWRl9djQ,very great service and food highly recommend,2021-10-30,Positive
59Cb2J0X0euW8p3ax_rM9Q,7uNJTI7h2ojGT3BF-mpEAQ,really great mexican food at reasonable price the mole sauce is great,2021-10-29,Positive
fCDMLD21ypv1XZ_EyafCkQ,qS4NYb3PdC7RsdUxW5RXKw,super tasty great portion size with a great variety of option for everyone,2021-10-29,Positive
sHwNZLuLZvlVBX17b7RgTw,cvD5zxzaaS5gH5YdqgkrAA,great atmosphere food wa great,2021-10-29,Positive
VAeEXLbEcI9Emt9KGYq9aA,66gCPdg_ckanlOKDbu4kUw,killer vegan eats with outdoor seating thats still comfy even when theyre packed,2021-10-28,Negative
sa4-5RwEN-yUrz2An0uYGA,BH1mgUiCXXZInV6LEGHfyQ,great local place to dine in and enjoy some good chinese food,2021-10-28,Positive
atZ_olNKXOG4rEr6mccN8g,cLu2F3BufomboEYcDum8mg,best baked good made on the premise,2021-10-27,Positive
Ff7CVmNORVLNsV3L-lrkvw,y1WPtS74RjubF608AZ_tHQ,the food wa very fresh and delicious,2021-10-27,Positive
k0AAZuFNZbwgawbhCRe6AA,dqucQwA-CHWhUczwqIxKKg,wth no one here taking your order in drive they ha a menu do they really expect that we have it memorized when i asked about it they told me they would get in trouble if they went in and got a menu so i asked if i could just order at the window and they told me probably not,2021-10-27,Negative
XrikSy0DQ_fhVCaRRBJI-g,yuqvInE0dRe-U_Jre7pJCQ,a restaurant with service it my favorite restaurant in nashville,2021-10-27,Positive
yMeC2ltA33lJ-nBIQP4sJQ,A1nIXS5XEWeZ2EUUcOsurA,bring your own wine glass if youre a wine lover their glass are small and short definitely need an upgrade in,2021-10-27,Positive
BuQptNNitbz1oylgBlm27g,ynRByfSgY7aDTvuiT-ek4A,fun fact if you search glory hole on yelp this place come up,2021-10-27,Positive
b4YPBSnqU5_L6TUz147Dow,nxosmIS2EtD0E0wQdOBdhA,the pumpkin pie crepe gluten free wa wonderful since i love buckwheat pancake,2021-10-26,Positive
IGna30iAQJa6RMbsv-9tWg,3OSRL3uRcccSU6dQIXbxOA,id fight someone over any food i get from here,2021-10-26,Negative
LM54ufrINJWoTN5imV8Etw,u79JLmKzua7wxGxs1Q3Qkg,breakfast is no longer all day no egg after pm which mean no vegetarian option after pm,2021-10-26,Negative
GXFMD0Z4jEVZBCsbPf4CTQ,au983VQGI7rDoQ5cTN5Btg,fantastic food the best chicken and side anywhere,2021-10-26,Positive
JQz0_R70G3bjQ5dRqrhxKQ,O5EupMFeNootP9ivafwCZQ,overpriced,2021-10-26,Positive
ZYS967VjyavLFLG9Qrc9gQ,uXdtJjW70X7VuvBSL_jMLA,great food,2021-10-26,Positive
atZ_olNKXOG4rEr6mccN8g,Pyc_HYU9NeEju1DIWzlcrw,dont like their donut,2021-10-25,Positive
GXFMD0Z4jEVZBCsbPf4CTQ,9SUzZNsiJS5YykhFoshEIQ,great basic hot chicken flavor is solid only complaint is usually the wait,2021-10-24,Positive
GXFMD0Z4jEVZBCsbPf4CTQ,T_xymnTnGNNeJBHV6C52Mw,great food and fun vibe with a convenient location,2021-10-24,Positive
J0joPXxmN-_9Lzafspqdbw,Dgq__zMnwsNaCO5U22xq2Q,outstanding,2021-10-24,Positive
GXFMD0Z4jEVZBCsbPf4CTQ,pNHgOKq1IVIyvwPO2QEXcw,minute early before opening and people waiting already come early,2021-10-24,Positive
1b5mnK8bMnnju_cvU65GqQ,rvDUsZcaL1clGaAWB5xYHg,way over rated mediocre food crap coffee,2021-10-24,Negative
5Fs604P6wfdVNy9jt8kc5Q,miisZN8RCn5IlUXDfpWgTQ,cheese steak are fabulous,2021-10-24,Positive
gFZCKS41Tb9pXxsmfVDj1Q,gcpe2II61pYhqqqU6Q1-Jw,omg amazing a tad expensive but very much worth it,2021-10-24,Positive
CgiwCrXs3Ggu9eKFPIgjtA,s-b002HWNnvMPCzXAIMZqQ,excellent casual place prompt service good seafood definitely will visit again,2021-10-23,Positive
e64AwwaK8zwczBLgHYZU0Q,Y2mVxlnIS338uApkP8L0BQ,kevin bacon burger wa good,2021-10-23,Positive
q2iS794-52tFAC2ScQFTug,lC3FvDscenvLZJR6LuXCqQ,the best that is all we had to say we have not found any competitive shop yet,2021-10-23,Positive
gBGD0dNvfLlQOAaZzCU1NQ,aAswHirzOK3tlVLfWQAiOg,delicious,2021-10-23,Positive
08zAKV1Sp-TIC_YVwBcBNw,4JR9o5h3xVD1nLJE0z1bwQ,everything is always fantastic,2021-10-22,Positive
_ab50qdWOk0DdB6XOrBitw,Osg_-mqn1-DK_5eOZZ73Tw,loved the chargrilled oyster butter bean were amazing,2021-10-22,Positive
_C7QiQQc47AOEv4PE3Kong,eyzfrtmvICsyVipH0W1eaA,outstanding food and service,2021-10-21,Positive
GBTPC53ZrG1ZBY3DT8Mbcw,NUJ29AJC_HAs0pP3SfEpdg,i had a burger here that wa huge it wa goood,2021-10-20,Positive
b3tI8ODMieXSflFHLFA92A,IxyInjHzNr8io-dbj8C-5g,great food for great price on time delivery very authentic highly recommended,2021-10-20,Positive
XgnArX8m2BaGtpJp5Mx2qg,9N2HcR5HYP9S3Ao54Db6xg,their food is so good pad thai is amazing,2021-10-20,Positive
BbnL_wJLB-EHvFx0dXuAjg,cXHjRypPlB-yKayZBroVrw,the food and service wa awesome some of the best food so far in town,2021-10-20,Positive
