words,tf,business_id
nashville,263.0,w520vYWEpEYBf90rSr9NVA
dish,282.0,w520vYWEpEYBf90rSr9NVA
restaurant,307.0,w520vYWEpEYBf90rSr9NVA
good,326.0,w520vYWEpEYBf90rSr9NVA
place,434.0,w520vYWEpEYBf90rSr9NVA
pad,576.0,w520vYWEpEYBf90rSr9NVA
food,654.0,w520vYWEpEYBf90rSr9NVA
thai,1105.0,w520vYWEpEYBf90rSr9NVA
side,34.0,w2c2pV1uh0QS-oIigi-y7g
great,35.0,w2c2pV1uh0QS-oIigi-y7g
panca,36.0,w2c2pV1uh0QS-oIigi-y7g
restaurant,41.0,w2c2pV1uh0QS-oIigi-y7g
dish,44.0,w2c2pV1uh0QS-oIigi-y7g
place,55.0,w2c2pV1uh0QS-oIigi-y7g
good,57.0,w2c2pV1uh0QS-oIigi-y7g
peruvian,103.0,w2c2pV1uh0QS-oIigi-y7g
chicken,106.0,w2c2pV1uh0QS-oIigi-y7g
food,110.0,w2c2pV1uh0QS-oIigi-y7g
time,180.0,vl40Oa75v42jvJsHwpCGKA
gravy,199.0,vl40Oa75v42jvJsHwpCGKA
great,200.0,vl40Oa75v42jvJsHwpCGKA
maple,202.0,vl40Oa75v42jvJsHwpCGKA
chicken,218.0,vl40Oa75v42jvJsHwpCGKA
order,219.0,vl40Oa75v42jvJsHwpCGKA
good,239.0,vl40Oa75v42jvJsHwpCGKA
place,306.0,vl40Oa75v42jvJsHwpCGKA
food,395.0,vl40Oa75v42jvJsHwpCGKA
biscuit,560.0,vl40Oa75v42jvJsHwpCGKA
galatoires,75.0,vfmHUg7jWnfzLb90vcuLSg
bar,78.0,vfmHUg7jWnfzLb90vcuLSg
restaurant,85.0,vfmHUg7jWnfzLb90vcuLSg
crab,87.0,vfmHUg7jWnfzLb90vcuLSg
place,95.0,vfmHUg7jWnfzLb90vcuLSg
good,106.0,vfmHUg7jWnfzLb90vcuLSg
food,110.0,vfmHUg7jWnfzLb90vcuLSg
service,115.0,vfmHUg7jWnfzLb90vcuLSg
great,125.0,vfmHUg7jWnfzLb90vcuLSg
steak,148.0,vfmHUg7jWnfzLb90vcuLSg
service,75.0,veRnE8SVhE8l9TiWvPjfVA
time,76.0,veRnE8SVhE8l9TiWvPjfVA
back,79.0,veRnE8SVhE8l9TiWvPjfVA
place,106.0,veRnE8SVhE8l9TiWvPjfVA
schnitzel,108.0,veRnE8SVhE8l9TiWvPjfVA
good,110.0,veRnE8SVhE8l9TiWvPjfVA
great,110.0,veRnE8SVhE8l9TiWvPjfVA
restaurant,137.0,veRnE8SVhE8l9TiWvPjfVA
german,254.0,veRnE8SVhE8l9TiWvPjfVA
food,262.0,veRnE8SVhE8l9TiWvPjfVA
reno,111.0,vXhrovlPWEnPKCbZMcsZDA
like,119.0,vXhrovlPWEnPKCbZMcsZDA
get,124.0,vXhrovlPWEnPKCbZMcsZDA
one,127.0,vXhrovlPWEnPKCbZMcsZDA
good,161.0,vXhrovlPWEnPKCbZMcsZDA
cake,164.0,vXhrovlPWEnPKCbZMcsZDA
pork,186.0,vXhrovlPWEnPKCbZMcsZDA
bakery,186.0,vXhrovlPWEnPKCbZMcsZDA
place,192.0,vXhrovlPWEnPKCbZMcsZDA
bun,513.0,vXhrovlPWEnPKCbZMcsZDA
like,304.0,vVfy055EfLMdd0yJYHxiMQ
good,358.0,vVfy055EfLMdd0yJYHxiMQ
ice,361.0,vVfy055EfLMdd0yJYHxiMQ
mousse,411.0,vVfy055EfLMdd0yJYHxiMQ
cream,443.0,vVfy055EfLMdd0yJYHxiMQ
tea,470.0,vVfy055EfLMdd0yJYHxiMQ
place,575.0,vVfy055EfLMdd0yJYHxiMQ
matcha,733.0,vVfy055EfLMdd0yJYHxiMQ
cake,801.0,vVfy055EfLMdd0yJYHxiMQ
dessert,989.0,vVfy055EfLMdd0yJYHxiMQ
see,209.0,vV57YWbrHqm1iylWmIdwVA
beautiful,218.0,vV57YWbrHqm1iylWmIdwVA
around,219.0,vV57YWbrHqm1iylWmIdwVA
day,230.0,vV57YWbrHqm1iylWmIdwVA
great,248.0,vV57YWbrHqm1iylWmIdwVA
art,251.0,vV57YWbrHqm1iylWmIdwVA
time,271.0,vV57YWbrHqm1iylWmIdwVA
ground,391.0,vV57YWbrHqm1iylWmIdwVA
place,536.0,vV57YWbrHqm1iylWmIdwVA
sculpture,706.0,vV57YWbrHqm1iylWmIdwVA
restaurant,129.0,vP6BGF8IqbXlLQiDP5n6dA
time,143.0,vP6BGF8IqbXlLQiDP5n6dA
service,176.0,vP6BGF8IqbXlLQiDP5n6dA
great,198.0,vP6BGF8IqbXlLQiDP5n6dA
place,229.0,vP6BGF8IqbXlLQiDP5n6dA
food,234.0,vP6BGF8IqbXlLQiDP5n6dA
good,237.0,vP6BGF8IqbXlLQiDP5n6dA
hibachi,238.0,vP6BGF8IqbXlLQiDP5n6dA
roll,331.0,vP6BGF8IqbXlLQiDP5n6dA
sushi,436.0,vP6BGF8IqbXlLQiDP5n6dA
came,115.0,vI-2mPYOgfix5LcaqDOy_g
table,119.0,vI-2mPYOgfix5LcaqDOy_g
great,126.0,vI-2mPYOgfix5LcaqDOy_g
back,143.0,vI-2mPYOgfix5LcaqDOy_g
u,148.0,vI-2mPYOgfix5LcaqDOy_g
service,152.0,vI-2mPYOgfix5LcaqDOy_g
time,161.0,vI-2mPYOgfix5LcaqDOy_g
good,166.0,vI-2mPYOgfix5LcaqDOy_g
food,193.0,vI-2mPYOgfix5LcaqDOy_g
steak,223.0,vI-2mPYOgfix5LcaqDOy_g
site,15.0,vEyfMDd1u00EwCRGbpz36A
independence,16.0,vEyfMDd1u00EwCRGbpz36A
congress,19.0,vEyfMDd1u00EwCRGbpz36A
continental,19.0,vEyfMDd1u00EwCRGbpz36A
place,20.0,vEyfMDd1u00EwCRGbpz36A
history,25.0,vEyfMDd1u00EwCRGbpz36A
building,27.0,vEyfMDd1u00EwCRGbpz36A
first,30.0,vEyfMDd1u00EwCRGbpz36A
carpenter,35.0,vEyfMDd1u00EwCRGbpz36A
hall,41.0,vEyfMDd1u00EwCRGbpz36A
sweet,23.0,v4vL6XCqJHkxTDTS8HmgKQ
got,23.0,v4vL6XCqJHkxTDTS8HmgKQ
flavor,24.0,v4vL6XCqJHkxTDTS8HmgKQ
delicious,26.0,v4vL6XCqJHkxTDTS8HmgKQ
agua,28.0,v4vL6XCqJHkxTDTS8HmgKQ
time,33.0,v4vL6XCqJHkxTDTS8HmgKQ
mango,34.0,v4vL6XCqJHkxTDTS8HmgKQ
ice,44.0,v4vL6XCqJHkxTDTS8HmgKQ
cream,44.0,v4vL6XCqJHkxTDTS8HmgKQ
place,50.0,v4vL6XCqJHkxTDTS8HmgKQ
great,34.0,v-ROZ8qWggTWmmnslshG7w
like,35.0,v-ROZ8qWggTWmmnslshG7w
get,40.0,v-ROZ8qWggTWmmnslshG7w
staff,42.0,v-ROZ8qWggTWmmnslshG7w
fun,45.0,v-ROZ8qWggTWmmnslshG7w
jump,48.0,v-ROZ8qWggTWmmnslshG7w
party,48.0,v-ROZ8qWggTWmmnslshG7w
place,56.0,v-ROZ8qWggTWmmnslshG7w
time,79.0,v-ROZ8qWggTWmmnslshG7w
kid,99.0,v-ROZ8qWggTWmmnslshG7w
menu,54.0,uw81ROh3A3sw2kZ346u18g
one,56.0,uw81ROh3A3sw2kZ346u18g
table,57.0,uw81ROh3A3sw2kZ346u18g
u,60.0,uw81ROh3A3sw2kZ346u18g
skyline,63.0,uw81ROh3A3sw2kZ346u18g
service,64.0,uw81ROh3A3sw2kZ346u18g
great,67.0,uw81ROh3A3sw2kZ346u18g
club,67.0,uw81ROh3A3sw2kZ346u18g
food,85.0,uw81ROh3A3sw2kZ346u18g
view,114.0,uw81ROh3A3sw2kZ346u18g
beautiful,105.0,uiLHEHh1VZ6u8Wx1kXcROg
place,108.0,uiLHEHh1VZ6u8Wx1kXcROg
theatre,109.0,uiLHEHh1VZ6u8Wx1kXcROg
great,114.0,uiLHEHh1VZ6u8Wx1kXcROg
time,137.0,uiLHEHh1VZ6u8Wx1kXcROg
theater,145.0,uiLHEHh1VZ6u8Wx1kXcROg
seat,171.0,uiLHEHh1VZ6u8Wx1kXcROg
see,175.0,uiLHEHh1VZ6u8Wx1kXcROg
show,280.0,uiLHEHh1VZ6u8Wx1kXcROg
fox,327.0,uiLHEHh1VZ6u8Wx1kXcROg
restaurant,16.0,uh-387pbyipzjCMcj5Dy6w
service,17.0,uh-387pbyipzjCMcj5Dy6w
authentic,18.0,uh-387pbyipzjCMcj5Dy6w
great,19.0,uh-387pbyipzjCMcj5Dy6w
la,20.0,uh-387pbyipzjCMcj5Dy6w
taco,23.0,uh-387pbyipzjCMcj5Dy6w
good,23.0,uh-387pbyipzjCMcj5Dy6w
place,25.0,uh-387pbyipzjCMcj5Dy6w
mexican,37.0,uh-387pbyipzjCMcj5Dy6w
food,38.0,uh-387pbyipzjCMcj5Dy6w
u,22.0,uac1Q3BNj8oz7MgOP_rLPQ
driver,25.0,uac1Q3BNj8oz7MgOP_rLPQ
great,29.0,uac1Q3BNj8oz7MgOP_rLPQ
time,32.0,uac1Q3BNj8oz7MgOP_rLPQ
trolley,33.0,uac1Q3BNj8oz7MgOP_rLPQ
would,33.0,uac1Q3BNj8oz7MgOP_rLPQ
city,35.0,uac1Q3BNj8oz7MgOP_rLPQ
st,50.0,uac1Q3BNj8oz7MgOP_rLPQ
louis,51.0,uac1Q3BNj8oz7MgOP_rLPQ
tour,136.0,uac1Q3BNj8oz7MgOP_rLPQ
time,29.0,uVxi96xcSEwVPMjO7QMTTQ
get,33.0,uVxi96xcSEwVPMjO7QMTTQ
place,34.0,uVxi96xcSEwVPMjO7QMTTQ
like,34.0,uVxi96xcSEwVPMjO7QMTTQ
smoking,47.0,uVxi96xcSEwVPMjO7QMTTQ
product,48.0,uVxi96xcSEwVPMjO7QMTTQ
sausage,61.0,uVxi96xcSEwVPMjO7QMTTQ
bacon,66.0,uVxi96xcSEwVPMjO7QMTTQ
goose,70.0,uVxi96xcSEwVPMjO7QMTTQ
meat,105.0,uVxi96xcSEwVPMjO7QMTTQ
sound,143.0,uVoAlvNxz2IRvhXccU1tFw
area,150.0,uVoAlvNxz2IRvhXccU1tFw
like,150.0,uVoAlvNxz2IRvhXccU1tFw
good,165.0,uVoAlvNxz2IRvhXccU1tFw
see,186.0,uVoAlvNxz2IRvhXccU1tFw
place,201.0,uVoAlvNxz2IRvhXccU1tFw
bar,239.0,uVoAlvNxz2IRvhXccU1tFw
great,251.0,uVoAlvNxz2IRvhXccU1tFw
show,402.0,uVoAlvNxz2IRvhXccU1tFw
venue,440.0,uVoAlvNxz2IRvhXccU1tFw
delicious,328.0,uR7G8I4Cef9D9R340TN24Q
hour,333.0,uR7G8I4Cef9D9R340TN24Q
crab,343.0,uR7G8I4Cef9D9R340TN24Q
place,372.0,uR7G8I4Cef9D9R340TN24Q
restaurant,423.0,uR7G8I4Cef9D9R340TN24Q
service,487.0,uR7G8I4Cef9D9R340TN24Q
great,669.0,uR7G8I4Cef9D9R340TN24Q
good,694.0,uR7G8I4Cef9D9R340TN24Q
food,704.0,uR7G8I4Cef9D9R340TN24Q
oyster,730.0,uR7G8I4Cef9D9R340TN24Q
time,20.0,u8wxP8s-jr0KCZTfGMl1UQ
cleaning,21.0,u8wxP8s-jr0KCZTfGMl1UQ
really,22.0,u8wxP8s-jr0KCZTfGMl1UQ
great,23.0,u8wxP8s-jr0KCZTfGMl1UQ
denteek,25.0,u8wxP8s-jr0KCZTfGMl1UQ
appointment,28.0,u8wxP8s-jr0KCZTfGMl1UQ
patel,44.0,u8wxP8s-jr0KCZTfGMl1UQ
dentist,50.0,u8wxP8s-jr0KCZTfGMl1UQ
dr,51.0,u8wxP8s-jr0KCZTfGMl1UQ
office,54.0,u8wxP8s-jr0KCZTfGMl1UQ
u,600.0,u7uFQCoHFtBKCtbWUm6yZw
new,607.0,u7uFQCoHFtBKCtbWUm6yZw
pie,613.0,u7uFQCoHFtBKCtbWUm6yZw
one,654.0,u7uFQCoHFtBKCtbWUm6yZw
great,877.0,u7uFQCoHFtBKCtbWUm6yZw
emerils,980.0,u7uFQCoHFtBKCtbWUm6yZw
restaurant,982.0,u7uFQCoHFtBKCtbWUm6yZw
good,1111.0,u7uFQCoHFtBKCtbWUm6yZw
service,1159.0,u7uFQCoHFtBKCtbWUm6yZw
food,1371.0,u7uFQCoHFtBKCtbWUm6yZw
membership,11.0,ttsN5I9Vc5PBuqf-6m3f8g
friendly,12.0,ttsN5I9Vc5PBuqf-6m3f8g
professional,13.0,ttsN5I9Vc5PBuqf-6m3f8g
ive,13.0,ttsN5I9Vc5PBuqf-6m3f8g
time,14.0,ttsN5I9Vc5PBuqf-6m3f8g
element,18.0,ttsN5I9Vc5PBuqf-6m3f8g
great,24.0,ttsN5I9Vc5PBuqf-6m3f8g
back,24.0,ttsN5I9Vc5PBuqf-6m3f8g
therapist,31.0,ttsN5I9Vc5PBuqf-6m3f8g
massage,75.0,ttsN5I9Vc5PBuqf-6m3f8g
napoli,157.0,to6rjQskEIczYUxCSGPh6g
service,159.0,to6rjQskEIczYUxCSGPh6g
like,159.0,to6rjQskEIczYUxCSGPh6g
italian,173.0,to6rjQskEIczYUxCSGPh6g
time,180.0,to6rjQskEIczYUxCSGPh6g
great,242.0,to6rjQskEIczYUxCSGPh6g
food,259.0,to6rjQskEIczYUxCSGPh6g
good,263.0,to6rjQskEIczYUxCSGPh6g
place,274.0,to6rjQskEIczYUxCSGPh6g
pizza,894.0,to6rjQskEIczYUxCSGPh6g
table,38.0,tk2kG_HL54lqiue6-pXQdQ
place,43.0,tk2kG_HL54lqiue6-pXQdQ
back,48.0,tk2kG_HL54lqiue6-pXQdQ
one,49.0,tk2kG_HL54lqiue6-pXQdQ
airport,51.0,tk2kG_HL54lqiue6-pXQdQ
service,54.0,tk2kG_HL54lqiue6-pXQdQ
time,56.0,tk2kG_HL54lqiue6-pXQdQ
great,59.0,tk2kG_HL54lqiue6-pXQdQ
good,64.0,tk2kG_HL54lqiue6-pXQdQ
food,100.0,tk2kG_HL54lqiue6-pXQdQ
sauce,19.0,tdF2pzXYwZw5uvhITLpQXQ
delicious,20.0,tdF2pzXYwZw5uvhITLpQXQ
gyro,22.0,tdF2pzXYwZw5uvhITLpQXQ
well,22.0,tdF2pzXYwZw5uvhITLpQXQ
best,23.0,tdF2pzXYwZw5uvhITLpQXQ
lamb,27.0,tdF2pzXYwZw5uvhITLpQXQ
chicken,29.0,tdF2pzXYwZw5uvhITLpQXQ
truck,38.0,tdF2pzXYwZw5uvhITLpQXQ
falafel,39.0,tdF2pzXYwZw5uvhITLpQXQ
food,69.0,tdF2pzXYwZw5uvhITLpQXQ
service,238.0,tc6jKQiRjFO2M7BylwHVrg
chicken,243.0,tc6jKQiRjFO2M7BylwHVrg
kwoks,255.0,tc6jKQiRjFO2M7BylwHVrg
dish,277.0,tc6jKQiRjFO2M7BylwHVrg
restaurant,280.0,tc6jKQiRjFO2M7BylwHVrg
pork,291.0,tc6jKQiRjFO2M7BylwHVrg
good,301.0,tc6jKQiRjFO2M7BylwHVrg
chinese,316.0,tc6jKQiRjFO2M7BylwHVrg
place,395.0,tc6jKQiRjFO2M7BylwHVrg
food,618.0,tc6jKQiRjFO2M7BylwHVrg
aquarium,5.0,t_TTEteHLLgz6Gw2nAtuuQ
place,6.0,t_TTEteHLLgz6Gw2nAtuuQ
healthy,6.0,t_TTEteHLLgz6Gw2nAtuuQ
shop,8.0,t_TTEteHLLgz6Gw2nAtuuQ
great,8.0,t_TTEteHLLgz6Gw2nAtuuQ
good,9.0,t_TTEteHLLgz6Gw2nAtuuQ
tank,9.0,t_TTEteHLLgz6Gw2nAtuuQ
pet,9.0,t_TTEteHLLgz6Gw2nAtuuQ
store,12.0,t_TTEteHLLgz6Gw2nAtuuQ
fish,26.0,t_TTEteHLLgz6Gw2nAtuuQ
al,3.0,tYJBFNJckCFiflhRLJnLjw
da,3.0,tYJBFNJckCFiflhRLJnLjw
philadelphia,3.0,tYJBFNJckCFiflhRLJnLjw
hall,3.0,tYJBFNJckCFiflhRLJnLjw
kann,4.0,tYJBFNJckCFiflhRLJnLjw
bi,4.0,tYJBFNJckCFiflhRLJnLjw
die,5.0,tYJBFNJckCFiflhRLJnLjw
von,5.0,tYJBFNJckCFiflhRLJnLjw
tour,6.0,tYJBFNJckCFiflhRLJnLjw
der,10.0,tYJBFNJckCFiflhRLJnLjw
game,60.0,tU692E8N0xBQ7Ogc78gN2g
bagel,62.0,tU692E8N0xBQ7Ogc78gN2g
like,71.0,tU692E8N0xBQ7Ogc78gN2g
drink,72.0,tU692E8N0xBQ7Ogc78gN2g
east,79.0,tU692E8N0xBQ7Ogc78gN2g
great,80.0,tU692E8N0xBQ7Ogc78gN2g
bongo,93.0,tU692E8N0xBQ7Ogc78gN2g
good,96.0,tU692E8N0xBQ7Ogc78gN2g
place,129.0,tU692E8N0xBQ7Ogc78gN2g
coffee,297.0,tU692E8N0xBQ7Ogc78gN2g
great,99.0,tMsQnjwF4T8_a_JbfbaCFw
brisket,100.0,tMsQnjwF4T8_a_JbfbaCFw
sauce,103.0,tMsQnjwF4T8_a_JbfbaCFw
side,107.0,tMsQnjwF4T8_a_JbfbaCFw
food,119.0,tMsQnjwF4T8_a_JbfbaCFw
place,131.0,tMsQnjwF4T8_a_JbfbaCFw
doc,134.0,tMsQnjwF4T8_a_JbfbaCFw
pork,147.0,tMsQnjwF4T8_a_JbfbaCFw
bbq,161.0,tMsQnjwF4T8_a_JbfbaCFw
good,174.0,tMsQnjwF4T8_a_JbfbaCFw
place,3.0,tJ9pUVI_j9Hd2KLNFtAq8w
back,3.0,tJ9pUVI_j9Hd2KLNFtAq8w
gentleman,3.0,tJ9pUVI_j9Hd2KLNFtAq8w
husband,3.0,tJ9pUVI_j9Hd2KLNFtAq8w
selection,4.0,tJ9pUVI_j9Hd2KLNFtAq8w
nice,4.0,tJ9pUVI_j9Hd2KLNFtAq8w
store,4.0,tJ9pUVI_j9Hd2KLNFtAq8w
cutter,4.0,tJ9pUVI_j9Hd2KLNFtAq8w
great,6.0,tJ9pUVI_j9Hd2KLNFtAq8w
cigar,13.0,tJ9pUVI_j9Hd2KLNFtAq8w
country,297.0,tELoGj2QJYYFQ1jo_XXbpA
time,298.0,tELoGj2QJYYFQ1jo_XXbpA
band,377.0,tELoGj2QJYYFQ1jo_XXbpA
robert,377.0,tELoGj2QJYYFQ1jo_XXbpA
good,419.0,tELoGj2QJYYFQ1jo_XXbpA
nashville,449.0,tELoGj2QJYYFQ1jo_XXbpA
bar,489.0,tELoGj2QJYYFQ1jo_XXbpA
place,560.0,tELoGj2QJYYFQ1jo_XXbpA
great,567.0,tELoGj2QJYYFQ1jo_XXbpA
music,766.0,tELoGj2QJYYFQ1jo_XXbpA
purchase,5.0,tC4d83t0ZNiaAfjjjG7qEA
find,5.0,tC4d83t0ZNiaAfjjjG7qEA
hardware,5.0,tC4d83t0ZNiaAfjjjG7qEA
get,5.0,tC4d83t0ZNiaAfjjjG7qEA
always,5.0,tC4d83t0ZNiaAfjjjG7qEA
peg,6.0,tC4d83t0ZNiaAfjjjG7qEA
like,7.0,tC4d83t0ZNiaAfjjjG7qEA
need,11.0,tC4d83t0ZNiaAfjjjG7qEA
store,11.0,tC4d83t0ZNiaAfjjjG7qEA
screen,12.0,tC4d83t0ZNiaAfjjjG7qEA
time,152.0,tARR9jhv5gi9TjsfSVmjmw
special,156.0,tARR9jhv5gi9TjsfSVmjmw
one,174.0,tARR9jhv5gi9TjsfSVmjmw
good,183.0,tARR9jhv5gi9TjsfSVmjmw
great,186.0,tARR9jhv5gi9TjsfSVmjmw
savory,204.0,tARR9jhv5gi9TjsfSVmjmw
delicious,219.0,tARR9jhv5gi9TjsfSVmjmw
sweet,280.0,tARR9jhv5gi9TjsfSVmjmw
place,323.0,tARR9jhv5gi9TjsfSVmjmw
crepe,1072.0,tARR9jhv5gi9TjsfSVmjmw
said,9.0,t65ysJiWF0vPUKhT8YtbKw
filter,10.0,t65ysJiWF0vPUKhT8YtbKw
service,10.0,t65ysJiWF0vPUKhT8YtbKw
belt,11.0,t65ysJiWF0vPUKhT8YtbKw
time,12.0,t65ysJiWF0vPUKhT8YtbKw
back,13.0,t65ysJiWF0vPUKhT8YtbKw
get,13.0,t65ysJiWF0vPUKhT8YtbKw
car,15.0,t65ysJiWF0vPUKhT8YtbKw
change,19.0,t65ysJiWF0vPUKhT8YtbKw
oil,21.0,t65ysJiWF0vPUKhT8YtbKw
also,7.0,t5DklYxPS2ouz3GtJW9Awg
year,7.0,t5DklYxPS2ouz3GtJW9Awg
high,8.0,t5DklYxPS2ouz3GtJW9Awg
needed,8.0,t5DklYxPS2ouz3GtJW9Awg
new,9.0,t5DklYxPS2ouz3GtJW9Awg
swiss,9.0,t5DklYxPS2ouz3GtJW9Awg
repair,13.0,t5DklYxPS2ouz3GtJW9Awg
battery,15.0,t5DklYxPS2ouz3GtJW9Awg
service,21.0,t5DklYxPS2ouz3GtJW9Awg
watch,44.0,t5DklYxPS2ouz3GtJW9Awg
get,44.0,t2vxEpIP8ntB4OBHrNAcVw
birthday,44.0,t2vxEpIP8ntB4OBHrNAcVw
cupcake,46.0,t2vxEpIP8ntB4OBHrNAcVw
time,47.0,t2vxEpIP8ntB4OBHrNAcVw
order,49.0,t2vxEpIP8ntB4OBHrNAcVw
shortcake,54.0,t2vxEpIP8ntB4OBHrNAcVw
tiffany,63.0,t2vxEpIP8ntB4OBHrNAcVw
strawberry,65.0,t2vxEpIP8ntB4OBHrNAcVw
bakery,67.0,t2vxEpIP8ntB4OBHrNAcVw
cake,288.0,t2vxEpIP8ntB4OBHrNAcVw
sicilian,40.0,t1P8sQvq-XkljRDPocBZSQ
italian,45.0,t1P8sQvq-XkljRDPocBZSQ
great,48.0,t1P8sQvq-XkljRDPocBZSQ
good,50.0,t1P8sQvq-XkljRDPocBZSQ
place,52.0,t1P8sQvq-XkljRDPocBZSQ
best,55.0,t1P8sQvq-XkljRDPocBZSQ
pie,63.0,t1P8sQvq-XkljRDPocBZSQ
food,65.0,t1P8sQvq-XkljRDPocBZSQ
bruno,82.0,t1P8sQvq-XkljRDPocBZSQ
pizza,134.0,t1P8sQvq-XkljRDPocBZSQ
stay,86.0,sway6xsRT_CUC6peK_Pyww
great,87.0,sway6xsRT_CUC6peK_Pyww
u,87.0,sway6xsRT_CUC6peK_Pyww
one,90.0,sway6xsRT_CUC6peK_Pyww
would,92.0,sway6xsRT_CUC6peK_Pyww
staff,93.0,sway6xsRT_CUC6peK_Pyww
rooftop,94.0,sway6xsRT_CUC6peK_Pyww
bar,135.0,sway6xsRT_CUC6peK_Pyww
room,241.0,sway6xsRT_CUC6peK_Pyww
hotel,261.0,sway6xsRT_CUC6peK_Pyww
customer,3.0,svqBiwD-PaGOZT1uNRb7Tg
salon,3.0,svqBiwD-PaGOZT1uNRb7Tg
friendly,4.0,svqBiwD-PaGOZT1uNRb7Tg
always,5.0,svqBiwD-PaGOZT1uNRb7Tg
great,5.0,svqBiwD-PaGOZT1uNRb7Tg
hights,5.0,svqBiwD-PaGOZT1uNRb7Tg
color,5.0,svqBiwD-PaGOZT1uNRb7Tg
cut,6.0,svqBiwD-PaGOZT1uNRb7Tg
mary,10.0,svqBiwD-PaGOZT1uNRb7Tg
hair,11.0,svqBiwD-PaGOZT1uNRb7Tg
service,316.0,snTpO07JxjGhwJbE4RDFIA
boise,397.0,snTpO07JxjGhwJbE4RDFIA
great,414.0,snTpO07JxjGhwJbE4RDFIA
egg,446.0,snTpO07JxjGhwJbE4RDFIA
good,449.0,snTpO07JxjGhwJbE4RDFIA
goldys,481.0,snTpO07JxjGhwJbE4RDFIA
place,587.0,snTpO07JxjGhwJbE4RDFIA
wait,599.0,snTpO07JxjGhwJbE4RDFIA
food,668.0,snTpO07JxjGhwJbE4RDFIA
breakfast,823.0,snTpO07JxjGhwJbE4RDFIA
amazing,67.0,slO-qEE0z8-BLRTvMYW6HA
great,68.0,slO-qEE0z8-BLRTvMYW6HA
owner,71.0,slO-qEE0z8-BLRTvMYW6HA
everything,73.0,slO-qEE0z8-BLRTvMYW6HA
fresh,99.0,slO-qEE0z8-BLRTvMYW6HA
delicious,100.0,slO-qEE0z8-BLRTvMYW6HA
falafel,105.0,slO-qEE0z8-BLRTvMYW6HA
place,119.0,slO-qEE0z8-BLRTvMYW6HA
hummus,133.0,slO-qEE0z8-BLRTvMYW6HA
food,215.0,slO-qEE0z8-BLRTvMYW6HA
like,72.0,sjosv3U_wxN3Zigr7gIx2g
nature,73.0,sjosv3U_wxN3Zigr7gIx2g
love,74.0,sjosv3U_wxN3Zigr7gIx2g
good,85.0,sjosv3U_wxN3Zigr7gIx2g
organic,86.0,sjosv3U_wxN3Zigr7gIx2g
great,106.0,sjosv3U_wxN3Zigr7gIx2g
place,111.0,sjosv3U_wxN3Zigr7gIx2g
bar,112.0,sjosv3U_wxN3Zigr7gIx2g
store,163.0,sjosv3U_wxN3Zigr7gIx2g
food,261.0,sjosv3U_wxN3Zigr7gIx2g
gumbo,270.0,sitve7-2mPUQQ2bV8jLCRg
time,272.0,sitve7-2mPUQQ2bV8jLCRg
praline,282.0,sitve7-2mPUQQ2bV8jLCRg
orleans,325.0,sitve7-2mPUQQ2bV8jLCRg
chef,339.0,sitve7-2mPUQQ2bV8jLCRg
great,358.0,sitve7-2mPUQQ2bV8jLCRg
new,360.0,sitve7-2mPUQQ2bV8jLCRg
food,408.0,sitve7-2mPUQQ2bV8jLCRg
cooking,543.0,sitve7-2mPUQQ2bV8jLCRg
class,735.0,sitve7-2mPUQQ2bV8jLCRg
like,44.0,sa4-5RwEN-yUrz2An0uYGA
always,48.0,sa4-5RwEN-yUrz2An0uYGA
time,50.0,sa4-5RwEN-yUrz2An0uYGA
great,53.0,sa4-5RwEN-yUrz2An0uYGA
good,62.0,sa4-5RwEN-yUrz2An0uYGA
service,77.0,sa4-5RwEN-yUrz2An0uYGA
place,84.0,sa4-5RwEN-yUrz2An0uYGA
restaurant,87.0,sa4-5RwEN-yUrz2An0uYGA
chinese,115.0,sa4-5RwEN-yUrz2An0uYGA
food,160.0,sa4-5RwEN-yUrz2An0uYGA
go,5.0,s_KDMAhH9B8NBaxIC5FZ4A
history,5.0,s_KDMAhH9B8NBaxIC5FZ4A
city,6.0,s_KDMAhH9B8NBaxIC5FZ4A
people,6.0,s_KDMAhH9B8NBaxIC5FZ4A
see,8.0,s_KDMAhH9B8NBaxIC5FZ4A
view,8.0,s_KDMAhH9B8NBaxIC5FZ4A
benjamin,9.0,s_KDMAhH9B8NBaxIC5FZ4A
penny,10.0,s_KDMAhH9B8NBaxIC5FZ4A
franklin,15.0,s_KDMAhH9B8NBaxIC5FZ4A
grave,20.0,s_KDMAhH9B8NBaxIC5FZ4A
restaurant,44.0,sZ6ZdSNinpgOfdq0k7fJiw
like,45.0,sZ6ZdSNinpgOfdq0k7fJiw
king,46.0,sZ6ZdSNinpgOfdq0k7fJiw
dragon,48.0,sZ6ZdSNinpgOfdq0k7fJiw
rice,53.0,sZ6ZdSNinpgOfdq0k7fJiw
chicken,76.0,sZ6ZdSNinpgOfdq0k7fJiw
place,78.0,sZ6ZdSNinpgOfdq0k7fJiw
good,91.0,sZ6ZdSNinpgOfdq0k7fJiw
food,135.0,sZ6ZdSNinpgOfdq0k7fJiw
chinese,137.0,sZ6ZdSNinpgOfdq0k7fJiw
get,1204.0,sTPueJEwcRDj7ZJmG7okYA
sandwich,1208.0,sTPueJEwcRDj7ZJmG7okYA
good,1248.0,sTPueJEwcRDj7ZJmG7okYA
